,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Class
411,741.0,756.0,614880.0,614919.0,392.0,19.0,39.0,40498.0,77.0,127.0,1360.0,1.0,0.0,150.0,0.8882,0.3299,0.3846,0.011000000000000001,0.7895,1.0,1.0,2.5933,1.1761,1.5911,0.6154,-0.1929,0.8682,1.0
412,1591.0,1608.0,4345277.0,4345283.0,77.0,18.0,11.0,9329.0,112.0,134.0,1650.0,1.0,0.0,69.0,0.0509,0.2451,0.3529,0.0103,0.9444,0.5454,0.0,1.8865,1.2305,0.7782,-0.6471,-0.0535,0.2083,1.0
413,545.0,583.0,425925.0,425936.0,162.0,46.0,27.0,17260.0,99.0,126.0,1360.0,0.0,1.0,40.0,0.8015,0.6124,0.2895,0.0279,0.8261,0.4074,0.0,2.2095,1.5798,1.0414,-0.7105,-0.1676,0.6839,1.0
414,77.0,114.0,1259448.0,1259470.0,383.0,81.0,59.0,39202.0,96.0,111.0,1376.0,0.0,1.0,40.0,0.1119,0.5295,0.5946,0.0269,0.4568,0.3729,0.0,2.5832,1.5682,1.3424,-0.4054,-0.2004,0.9681,1.0
415,137.0,170.0,422497.0,422528.0,419.0,97.0,47.0,52715.0,117.0,140.0,1360.0,0.0,1.0,40.0,0.2015,0.5904,0.9394,0.0243,0.3402,0.6596,0.0,2.6222,1.5185,1.4914,-0.0606,-0.0171,0.9919,1.0
416,1641.0,1666.0,1606625.0,1606671.0,652.0,49.0,48.0,56018.0,73.0,108.0,1688.0,1.0,0.0,70.0,0.0261,0.433,0.5435,0.0148,0.5102,0.9583,1.0,2.8142,1.3979,1.6628,0.4565,-0.3288,0.9965,1.0
417,1430.0,1466.0,5851552.0,5851560.0,134.0,47.0,13.0,17217.0,114.0,143.0,1650.0,1.0,0.0,69.0,0.223,0.5347,0.2222,0.0218,0.7659999999999999,0.6154,0.0,2.1271,1.5563,0.9031,-0.7778,0.0038,0.4763,1.0
418,306.0,363.0,2184746.0,2184752.0,194.0,58.0,10.0,22315.0,105.0,134.0,1356.0,0.0,1.0,40.0,0.4513,0.4327,0.1053,0.042,0.9828,0.6,0.0,2.2878,1.7559,0.7782,-0.8947,-0.1014,0.5659,1.0
419,1057.0,1066.0,945549.0,945557.0,52.0,11.0,8.0,5035.0,81.0,126.0,1360.0,1.0,0.0,300.0,0.4324,0.2778,0.8889,0.0066,0.8182,1.0,0.0,1.716,0.9542,0.9031,-0.1111,-0.2435,0.1773,1.0
420,0.0,12.0,645933.0,645992.0,309.0,13.0,59.0,27035.0,36.0,117.0,1353.0,0.0,1.0,70.0,0.0,0.5636,0.2034,0.0089,0.9231,1.0,1.0,2.49,1.0792,1.7708,0.7966,-0.3165,0.9373,1.0
421,742.0,753.0,311416.0,311420.0,35.0,13.0,7.0,4538.0,118.0,140.0,1658.0,1.0,0.0,143.0,0.895,0.2045,0.3636,0.0066,0.8461,0.5714,0.0,1.5441,1.0414,0.6021,-0.6364,0.013000000000000001,0.1517,1.0
422,1330.0,1334.0,1668998.0,1669028.0,73.0,15.0,30.0,8549.0,109.0,127.0,1358.0,0.0,1.0,40.0,0.0353,0.3917,0.1333,0.003,0.2667,1.0,1.0,1.8633,0.6021,1.4771,0.8667,-0.0851,0.2288,1.0
423,1365.0,1378.0,3990693.0,3990730.0,353.0,13.0,38.0,27389.0,45.0,108.0,1387.0,0.0,1.0,50.0,0.013000000000000001,0.2661,0.3514,0.0094,1.0,0.9737,1.0,2.5478,1.1139,1.5682,0.6486,-0.3938,0.767,1.0
424,132.0,148.0,682028.0,682128.0,836.0,38.0,101.0,86830.0,80.0,129.0,1360.0,1.0,0.0,150.0,0.1941,0.4775,0.16,0.0118,0.4211,0.9901,1.0,2.9222,1.2041,2.0,0.84,-0.1886,0.9998,1.0
425,1444.0,1457.0,5996730.0,5996739.0,79.0,19.0,11.0,10188.0,116.0,140.0,1648.0,1.0,0.0,69.0,0.2318,0.3248,0.6923,0.0079,0.6842,0.8182,0.0,1.8976,1.1139,0.9542,-0.3077,0.0075,0.2253,1.0
426,83.0,92.0,2519944.0,2519955.0,55.0,13.0,12.0,6782.0,114.0,135.0,1354.0,1.0,0.0,70.0,0.1226,0.4444,0.8182,0.0066,0.6923,0.9167,1.0,1.7404,0.9542,1.0414,0.1818,-0.0366,0.2051,1.0
427,59.0,1245.0,4712084.0,4712115.0,15775.0,1275.0,276.0,1689009.0,61.0,135.0,1354.0,1.0,0.0,100.0,0.0872,0.5709,0.0261,0.8759,0.9302,0.1123,0.0,4.198,3.0741,1.4914,-0.9739,-0.1635,1.0,1.0
428,621.0,632.0,2046094.0,2046183.0,495.0,67.0,90.0,56735.0,99.0,143.0,1364.0,0.0,1.0,100.0,0.9106,0.4944,0.1236,0.0081,0.1642,0.9889,1.0,2.6946,1.0414,1.9494,0.8764,-0.1046,0.9891,1.0
429,899.0,907.0,3283148.0,3283163.0,68.0,12.0,15.0,7836.0,107.0,127.0,1692.0,0.0,1.0,70.0,0.9279,0.4333,0.5333,0.0047,0.6667,1.0,1.0,1.8325,0.9031,1.1761,0.4667,-0.0997,0.2288,1.0
430,1118.0,1130.0,2673603.0,2673616.0,118.0,16.0,13.0,14120.0,103.0,253.0,1358.0,0.0,1.0,40.0,0.3358,0.2436,0.9231,0.0088,0.75,1.0,1.0,2.0719,1.0792,1.1139,0.0769,-0.0652,0.2739,1.0
431,1595.0,1622.0,3127441.0,3127611.0,1421.0,239.0,204.0,162939.0,104.0,127.0,1692.0,0.0,1.0,70.0,0.0827,0.6904,0.1588,0.016,0.113,0.8333,1.0,3.1526,1.4314,2.2304,0.8412,-0.1042,1.0,1.0
432,38.0,64.0,506976.0,507152.0,1760.0,174.0,180.0,178588.0,87.0,124.0,1360.0,0.0,1.0,200.0,0.0559,0.6154,0.1477,0.0191,0.1494,0.9778,1.0,3.2455,1.415,2.2455,0.8523,-0.2073,1.0,1.0
433,237.0,252.0,109868.0,109903.0,301.0,42.0,35.0,29002.0,89.0,103.0,1692.0,0.0,1.0,300.0,0.2801,0.4267,0.4286,0.0089,0.3571,1.0,1.0,2.4786,1.1761,1.5441,0.5714,-0.2473,0.8153,1.0
434,796.0,822.0,2182560.0,2182564.0,68.0,26.0,11.0,6013.0,79.0,101.0,1370.0,1.0,0.0,80.0,0.8,0.3462,0.1539,0.019,1.0,0.3636,0.0,1.8325,1.415,0.6021,-0.8461,-0.3092,0.2105,1.0
435,347.0,364.0,1124976.0,1125024.0,390.0,51.0,50.0,46226.0,110.0,127.0,1372.0,0.0,1.0,40.0,0.5058,0.5221,0.3542,0.0124,0.3333,0.96,1.0,2.5911,1.2305,1.6812,0.6458,-0.07400000000000001,0.9685,1.0
436,5.0,21.0,1108621.0,1108641.0,217.0,18.0,23.0,22124.0,53.0,125.0,1373.0,0.0,1.0,40.0,0.0073,0.3219,0.8,0.0116,0.8889,0.8696,1.0,2.3365,1.2041,1.301,0.2,-0.2035,0.5296,1.0
437,1323.0,1328.0,1484300.0,1484326.0,86.0,13.0,26.0,10024.0,108.0,126.0,1352.0,0.0,1.0,40.0,0.0355,0.3385,0.1923,0.0037,0.3846,1.0,1.0,1.9345,0.6990000000000001,1.415,0.8077,-0.0894,0.2408,1.0
438,251.0,275.0,256288.0,256329.0,430.0,73.0,59.0,49094.0,93.0,127.0,1692.0,0.0,1.0,300.0,0.2967,0.563,0.5854,0.0142,0.3288,0.6949,1.0,2.6335,1.3802,1.6128,0.4146,-0.10800000000000001,0.9895,1.0
439,317.0,335.0,732308.0,732327.0,146.0,36.0,29.0,18123.0,114.0,133.0,1372.0,0.0,1.0,40.0,0.4621,0.5731,0.9474,0.0131,0.5,0.6552,1.0,2.1644,1.2553,1.2787,0.0526,-0.0302,0.5659,1.0
440,1101.0,1116.0,1378026.0,1378057.0,278.0,32.0,33.0,23817.0,68.0,103.0,1654.0,1.0,0.0,70.0,0.6505,0.4022,0.4839,0.0091,0.4688,0.9394,1.0,2.444,1.1761,1.4914,0.5161,-0.3307,0.7474,1.0
441,355.0,461.0,2203324.0,2203335.0,527.0,118.0,44.0,62384.0,110.0,134.0,1358.0,0.0,1.0,40.0,0.5228,0.5479999999999999,0.1038,0.0781,0.8983,0.25,0.0,2.7218,2.0253,1.0414,-0.8962,-0.0752,0.9969,1.0
442,530.0,538.0,508200.0,508224.0,169.0,9.0,24.0,18067.0,87.0,127.0,1687.0,1.0,0.0,80.0,0.6283,0.1198,0.3333,0.0047,0.8889,1.0,1.0,2.2279,0.9031,1.3802,0.6667,-0.1648,0.3241,1.0
443,1333.0,1343.0,1638648.0,1638668.0,147.0,22.0,20.0,15513.0,91.0,127.0,1690.0,1.0,0.0,70.0,0.4107,0.265,0.5,0.0059,0.4545,1.0,1.0,2.1673,1.0,1.301,0.5,-0.1755,0.3359,1.0
444,1269.0,1296.0,374730.0,374925.0,2463.0,188.0,212.0,296673.0,42.0,143.0,1353.0,0.0,1.0,70.0,0.0843,0.5322,0.1385,0.02,0.1436,0.9198,1.0,3.3915,1.4314,2.29,0.8615,-0.059000000000000004,1.0,1.0
445,1247.0,1273.0,120090.0,120110.0,301.0,38.0,46.0,51176.0,160.0,182.0,1353.0,0.0,1.0,200.0,0.1183,0.4211,0.7692,0.0192,0.6842,0.4348,0.0,2.4786,1.415,1.301,-0.2308,0.3283,0.8102,1.0
446,328.0,335.0,322285.0,322292.0,33.0,8.0,7.0,3806.0,102.0,134.0,1688.0,1.0,0.0,150.0,0.3886,0.3265,1.0,0.0041,0.875,1.0,0.5,1.5185,0.8451,0.8451,0.0,-0.099,0.156,1.0
447,1568.0,1584.0,195161.0,195188.0,192.0,44.0,28.0,24070.0,112.0,140.0,1692.0,0.0,1.0,300.0,0.1277,0.5556,0.5926,0.0095,0.3636,0.9643,1.0,2.2833,1.2041,1.4314,0.4074,-0.0206,0.7037,1.0
448,1315.0,1321.0,2396372.0,2396392.0,58.0,15.0,20.0,7385.0,116.0,141.0,1352.0,0.0,1.0,40.0,0.0459,0.5167,0.3,0.0044,0.4,1.0,1.0,1.7634,0.7782,1.301,0.7,-0.0052,0.2288,1.0
449,340.0,352.0,573781.0,573792.0,103.0,14.0,11.0,11535.0,85.0,133.0,1694.0,1.0,0.0,80.0,0.4014,0.2197,0.9167,0.0071,0.8571,1.0,0.0,2.0128,1.0792,1.0414,-0.0833,-0.1251,0.2432,1.0
450,1381.0,1447.0,3515903.0,3516104.0,6965.0,271.0,317.0,650853.0,68.0,124.0,1686.0,1.0,0.0,70.0,0.2835,0.475,0.3284,0.0391,0.2435,0.6341,1.0,3.8429,1.8195,2.3032,0.6716,-0.27,1.0,1.0
451,747.0,758.0,949136.0,949144.0,71.0,14.0,8.0,7768.0,96.0,126.0,1698.0,0.0,1.0,60.0,0.8799,0.1932,0.7273,0.0065,0.7857,1.0,0.0,1.8513,1.0414,0.9031,-0.2727,-0.1452,0.1934,1.0
452,626.0,643.0,1969029.0,1969068.0,365.0,39.0,40.0,39229.0,91.0,126.0,1710.0,1.0,0.0,100.0,0.7322,0.4495,0.4359,0.0099,0.4359,0.975,1.0,2.5623,1.2305,1.5911,0.5641,-0.1603,0.9172,1.0
453,345.0,362.0,283416.0,283428.0,60.0,23.0,18.0,7914.0,124.0,143.0,1364.0,0.0,1.0,40.0,0.5059,0.7059,0.7059,0.0125,0.7391,0.6667,0.0,1.7781,1.2305,1.0792,-0.2941,0.0305,0.3419,1.0
454,1094.0,1108.0,75122.0,75139.0,197.0,14.0,17.0,22098.0,89.0,132.0,1353.0,0.0,1.0,185.0,0.3622,0.1723,0.8235,0.0104,1.0,1.0,1.0,2.2945,1.1461,1.2305,0.1765,-0.1236,0.3945,1.0
455,285.0,307.0,36092.0,36167.0,938.0,102.0,112.0,80754.0,75.0,95.0,1392.0,0.0,1.0,220.0,0.4095,0.4315,0.2933,0.0158,0.2157,0.6696,1.0,2.9722,1.3424,1.8751,0.7067,-0.3274,0.9999,1.0
456,1683.0,1690.0,1318359.0,1318378.0,98.0,12.0,19.0,5702.0,40.0,84.0,1692.0,1.0,0.0,70.0,0.0024,0.2632,0.3684,0.0041,0.5833,1.0,1.0,1.9912,0.8451,1.2787,0.6316,-0.5454,0.2445,1.0
457,138.0,151.0,1733458.0,1733471.0,102.0,15.0,13.0,10855.0,95.0,118.0,1650.0,1.0,0.0,70.0,0.1673,0.3965,1.0,0.0079,0.8667,1.0,0.5,2.0086,1.1139,1.1139,0.0,-0.1686,0.2914,1.0
458,28.0,36.0,3213793.0,3213815.0,124.0,16.0,22.0,14618.0,97.0,141.0,1658.0,1.0,0.0,100.0,0.0338,0.2955,0.3636,0.0048,0.5,1.0,1.0,2.0934,0.9031,1.3424,0.6364,-0.079,0.3012,1.0
459,950.0,977.0,2304542.0,2304550.0,119.0,30.0,12.0,14029.0,110.0,127.0,1356.0,0.0,1.0,40.0,0.5589999999999999,0.4491,0.2963,0.0199,0.9,0.6667,0.0,2.0756,1.4314,0.9031,-0.7037,-0.079,0.3601,1.0
460,1237.0,1246.0,9737743.0,9737771.0,171.0,28.0,28.0,17727.0,95.0,117.0,1362.0,0.0,1.0,40.0,0.1703,0.3214,0.3214,0.0066,0.3214,1.0,1.0,2.233,0.9542,1.4472,0.6786,-0.1901,0.41700000000000004,1.0
461,832.0,848.0,712437.0,712446.0,67.0,29.0,12.0,8140.0,102.0,141.0,1692.0,1.0,0.0,143.0,0.9834,0.5347,0.5625,0.0095,0.5517,0.75,0.0,1.8261,1.2041,0.9542,-0.4375,-0.0508,0.2583,1.0
462,325.0,361.0,58567.0,58747.0,2059.0,134.0,200.0,374117.0,169.0,199.0,1387.0,0.0,1.0,40.0,0.4686,0.6823,0.2,0.026000000000000002,0.2687,0.9,1.0,3.3137,1.5563,2.2553,0.8,0.4195,1.0,1.0
463,767.0,784.0,45270.0,45288.0,182.0,22.0,18.0,14763.0,72.0,93.0,1630.0,0.0,1.0,140.0,0.9411,0.4052,0.9444,0.0104,0.7727,1.0,1.0,2.2601,1.2305,1.2553,0.0556,-0.3663,0.5063,1.0
464,833.0,856.0,937709.0,937842.0,1058.0,142.0,151.0,132331.0,112.0,143.0,1396.0,0.0,1.0,220.0,0.7736,0.6541,0.1729,0.0165,0.162,0.8808,1.0,3.0245,1.3617,2.1239,0.8271,-0.0228,1.0,1.0
465,619.0,659.0,1292098.0,1292100.0,60.0,40.0,4.0,7750.0,102.0,164.0,1690.0,1.0,0.0,70.0,0.7325,0.25,0.05,0.0237,1.0,0.5,0.0,1.7781,1.6021,0.301,-0.95,0.0091,0.1852,1.0
466,50.0,61.0,259240.0,259248.0,51.0,15.0,13.0,6335.0,117.0,134.0,1358.0,0.0,1.0,200.0,0.0736,0.4205,0.7273,0.0081,0.7333,0.6154,0.0,1.7076,1.0414,0.9031,-0.2727,-0.0296,0.1934,1.0
467,50.0,71.0,143784.0,143858.0,578.0,73.0,90.0,67901.0,100.0,132.0,1353.0,0.0,1.0,120.0,0.0739,0.6281,0.2838,0.0155,0.2877,0.8222,1.0,2.7619,1.3222,1.8692,0.7162,-0.0822,0.9998,1.0
468,1053.0,1063.0,173208.0,173226.0,68.0,26.0,18.0,8717.0,120.0,141.0,1366.0,0.0,1.0,185.0,0.4436,0.6222,0.5556,0.0073,0.3846,1.0,1.0,1.8325,1.0,1.2553,0.4444,0.0015,0.3068,1.0
469,619.0,630.0,2122174.0,2122284.0,653.0,90.0,110.0,71112.0,95.0,134.0,1366.0,0.0,1.0,100.0,0.9063,0.4603,0.1,0.0081,0.1222,1.0,1.0,2.8149,1.0414,2.0414,0.9,-0.1492,0.9977,1.0
470,438.0,455.0,627768.0,627803.0,415.0,29.0,37.0,45783.0,82.0,127.0,1360.0,0.0,1.0,40.0,0.6441,0.3025,0.4857,0.0125,0.5862,0.9459,1.0,2.6181,1.2305,1.5441,0.5143,-0.1381,0.8756,1.0
471,78.0,94.0,1523381.0,1523431.0,463.0,69.0,54.0,60518.0,118.0,141.0,1360.0,0.0,1.0,130.0,0.1147,0.4212,0.32,0.0118,0.2319,0.9259,1.0,2.6656,1.2041,1.699,0.68,0.0212,0.965,1.0
472,460.0,555.0,2161400.0,2161408.0,343.0,106.0,28.0,39231.0,105.0,127.0,1358.0,0.0,1.0,40.0,0.6775,0.5487,0.0842,0.07,0.8962,0.2857,0.0,2.5353,1.9777,0.9031,-0.9158,-0.1064,0.9549,1.0
473,1302.0,1308.0,2369532.0,2369561.0,115.0,18.0,29.0,14260.0,115.0,135.0,1352.0,0.0,1.0,40.0,0.0651,0.3391,0.2069,0.0044,0.3333,1.0,1.0,2.0607,0.7782,1.4624,0.7931,-0.0313,0.2984,1.0
474,616.0,622.0,2182058.0,2182079.0,82.0,14.0,21.0,9584.0,109.0,126.0,1366.0,0.0,1.0,100.0,0.9019,0.3492,0.2857,0.0044,0.4286,1.0,1.0,1.9138,0.7782,1.3222,0.7143,-0.0869,0.2359,1.0
475,767.0,788.0,566837.0,566850.0,83.0,28.0,20.0,10345.0,115.0,141.0,1362.0,0.0,1.0,40.0,0.8429,0.696,0.6191,0.0154,0.75,0.65,0.0,1.9191,1.3222,1.1139,-0.381,-0.0263,0.4514,1.0
476,1023.0,1050.0,949856.0,949874.0,209.0,62.0,37.0,28592.0,121.0,151.0,1370.0,1.0,0.0,69.0,0.4672,0.57,0.6667,0.0197,0.4355,0.4865,0.0,2.3201,1.4314,1.2553,-0.3333,0.0688,0.7729,1.0
477,1324.0,1333.0,75642.0,75681.0,207.0,25.0,39.0,21354.0,93.0,124.0,1353.0,0.0,1.0,120.0,0.0296,0.4103,0.2308,0.0066,0.36,1.0,1.0,2.316,0.9542,1.5911,0.7692,-0.1941,0.5805,1.0
478,113.0,155.0,263975.0,264160.0,3297.0,367.0,270.0,414252.0,113.0,143.0,1394.0,0.0,1.0,220.0,0.1621,0.5757,0.22699999999999998,0.0301,0.1144,0.6852,1.0,3.5181,1.6233,2.2672,0.773,-0.0184,1.0,1.0
479,206.0,220.0,138169.0,138184.0,104.0,29.0,18.0,11981.0,108.0,125.0,1362.0,0.0,1.0,200.0,0.3025,0.5048,0.9333,0.0103,0.4828,0.8333,1.0,2.017,1.1461,1.1761,0.0667,-0.1,0.3509,1.0
480,1672.0,1712.0,116120.0,116370.0,5323.0,245.0,395.0,460547.0,19.0,120.0,1715.0,0.0,1.0,50.0,0.0035,0.4677,0.16,0.0233,0.1633,0.6329,1.0,3.7262,1.6021,2.3979,0.84,-0.3241,1.0,1.0
481,82.0,93.0,1146871.0,1146879.0,51.0,12.0,9.0,6193.0,107.0,143.0,1364.0,1.0,0.0,69.0,0.1202,0.4205,0.7273,0.0081,0.9167,0.8889,0.0,1.7076,1.0414,0.9031,-0.2727,-0.0513,0.1934,1.0
482,1586.0,1598.0,214533.0,214550.0,123.0,19.0,17.0,10646.0,77.0,103.0,1692.0,0.0,1.0,300.0,0.1111,0.3971,0.7059,0.0071,0.6316,1.0,1.0,2.0899,1.0792,1.2305,0.2941,-0.3238,0.3419,1.0
483,1343.0,1351.0,46714.0,46725.0,56.0,11.0,11.0,5729.0,90.0,117.0,1362.0,1.0,0.0,70.0,0.0161,0.3636,0.7273,0.0059,0.7273,1.0,1.0,1.7482,0.9031,1.0414,0.2727,-0.2007,0.1934,1.0
484,256.0,280.0,225183.0,225253.0,833.0,91.0,80.0,86329.0,85.0,117.0,1692.0,0.0,1.0,300.0,0.3026,0.5042,0.3429,0.0142,0.2637,0.875,1.0,2.9207,1.3802,1.8451,0.6571,-0.1903,0.9999,1.0
485,630.0,649.0,5015327.0,5015357.0,249.0,32.0,31.0,17250.0,49.0,87.0,1356.0,1.0,0.0,200.0,0.9292,0.5632,0.6333,0.013999999999999999,0.5938,0.9677,1.0,2.3962,1.2787,1.4771,0.3667,-0.4588,0.8563,1.0
486,1115.0,1130.0,817076.0,817090.0,140.0,21.0,14.0,13836.0,58.0,135.0,1690.0,1.0,0.0,150.0,0.6627,0.3333,0.9333,0.0089,0.7143,1.0,0.0,2.1461,1.1761,1.1461,-0.0667,-0.2279,0.3509,1.0
487,63.0,86.0,6245624.0,6245776.0,2028.0,129.0,157.0,188767.0,28.0,140.0,1696.0,1.0,0.0,69.0,0.0743,0.4199,0.1513,0.0136,0.1783,0.9682,1.0,3.3071,1.3617,2.1818,0.8487,-0.2728,1.0,1.0
488,1194.0,1219.0,172567.0,172592.0,204.0,68.0,38.0,25491.0,114.0,141.0,1358.0,0.0,1.0,40.0,0.2047,0.6736,1.0,0.0184,0.3677,0.6579,0.5,2.3096,1.3979,1.3979,0.0,-0.0238,0.8958,1.0
489,810.0,824.0,11569824.0,11569844.0,190.0,18.0,20.0,22158.0,102.0,132.0,1360.0,0.0,1.0,40.0,0.7882,0.3214,0.7,0.0103,0.7778,1.0,1.0,2.2787,1.1461,1.301,0.3,-0.0889,0.46299999999999997,1.0
490,615.0,623.0,2197352.0,2197376.0,111.0,21.0,24.0,12919.0,106.0,127.0,1366.0,0.0,1.0,100.0,0.9004,0.4219,0.3333,0.0059,0.381,1.0,1.0,2.0453,0.9031,1.3802,0.6667,-0.0907,0.3241,1.0
491,649.0,661.0,911696.0,911833.0,806.0,61.0,140.0,87496.0,83.0,132.0,1687.0,1.0,0.0,80.0,0.7694,0.5097,0.0876,0.0071,0.1967,0.9786,1.0,2.9063,1.0792,2.1367,0.9124,-0.1519,0.9999,1.0
492,300.0,312.0,2665729.0,2665742.0,124.0,12.0,14.0,13351.0,85.0,125.0,1656.0,1.0,0.0,100.0,0.3623,0.2051,0.9231,0.0072,1.0,0.9286,1.0,2.0934,1.0792,1.1139,0.0769,-0.1588,0.2739,1.0
493,621.0,632.0,2036193.0,2036297.0,585.0,91.0,105.0,65860.0,99.0,133.0,1364.0,0.0,1.0,100.0,0.9106,0.4886,0.1058,0.0081,0.1209,0.9905,1.0,2.7672,1.0414,2.017,0.8942,-0.1205,0.9964,1.0
494,1105.0,1130.0,2240686.0,2240690.0,57.0,25.0,8.0,5917.0,92.0,117.0,1364.0,1.0,0.0,80.0,0.3431,0.43,0.16,0.0183,1.0,0.5,0.0,1.7559,1.3979,0.6021,-0.84,-0.18899999999999997,0.2061,1.0
495,171.0,182.0,1804039.0,1804048.0,69.0,12.0,9.0,8210.0,99.0,143.0,1688.0,1.0,0.0,100.0,0.2026,0.303,0.8182,0.0065,0.9167,1.0,0.0,1.8389,1.0414,0.9542,-0.1818,-0.0704,0.2051,1.0
496,121.0,148.0,373848.0,373861.0,149.0,49.0,29.0,19691.0,122.0,143.0,1360.0,0.0,1.0,40.0,0.1779,0.5755,0.4815,0.0199,0.551,0.4483,0.0,2.1732,1.4314,1.1139,-0.5185,0.0325,0.5805,1.0
497,702.0,725.0,1715826.0,1715848.0,333.0,28.0,27.0,35740.0,91.0,123.0,1623.0,1.0,0.0,100.0,0.8651,0.3419,0.9565,0.0142,0.8214,0.8148,0.0,2.5224,1.3617,1.3424,-0.0435,-0.1615,0.7955,1.0
498,0.0,14.0,1041924.0,1042036.0,862.0,37.0,113.0,69375.0,63.0,101.0,1687.0,1.0,0.0,80.0,0.0,0.4503,0.125,0.0083,0.3784,0.9912,1.0,2.9355,1.1461,2.0492,0.875,-0.3712,0.9998,1.0
499,1073.0,1078.0,372724.0,372744.0,73.0,15.0,20.0,8836.0,110.0,134.0,1356.0,0.0,1.0,175.0,0.41,0.27,0.25,0.0037,0.3333,1.0,1.0,1.8633,0.6990000000000001,1.301,0.75,-0.0544,0.2061,1.0
500,525.0,565.0,2235737.0,2235743.0,130.0,44.0,17.0,15364.0,109.0,127.0,1362.0,0.0,1.0,40.0,0.7709,0.4583,0.15,0.0294,0.9091,0.3529,0.0,2.1139,1.6021,0.7782,-0.85,-0.0767,0.3977,1.0
501,156.0,163.0,48235.0,48244.0,36.0,8.0,9.0,6430.0,172.0,189.0,1353.0,0.0,1.0,200.0,0.2306,0.4286,0.7778,0.0052,0.875,1.0,1.0,1.5563,0.8451,0.9542,0.2222,0.3954,0.1687,1.0
502,277.0,292.0,1151809.0,1151838.0,217.0,32.0,32.0,25231.0,107.0,126.0,1376.0,0.0,1.0,40.0,0.4026,0.5012,0.5172,0.0109,0.4688,0.9063,1.0,2.3365,1.1761,1.4624,0.4828,-0.0916,0.7079,1.0
503,104.0,116.0,2312016.0,2312026.0,67.0,15.0,16.0,7882.0,107.0,127.0,1354.0,1.0,0.0,70.0,0.1536,0.4417,0.8333,0.0089,0.8,0.625,0.0,1.8261,1.0792,1.0,-0.1667,-0.0809,0.2288,1.0
504,1043.0,1053.0,1082240.0,1082248.0,64.0,12.0,8.0,7296.0,97.0,132.0,1687.0,1.0,0.0,80.0,0.7516,0.2,0.8,0.0059,0.8333,1.0,0.0,1.8062,1.0,0.9031,-0.2,-0.1094,0.1852,1.0
505,1244.0,1251.0,81220.0,81232.0,42.0,12.0,15.0,7658.0,175.0,190.0,1353.0,0.0,1.0,200.0,0.1508,0.5,0.5833,0.0052,0.5833,0.8,1.0,1.6233,0.8451,1.0792,0.4167,0.4245,0.1892,1.0
506,16.0,32.0,21104.0,21135.0,225.0,51.0,57.0,33183.0,133.0,165.0,1353.0,0.0,1.0,100.0,0.0236,0.5464,0.5161,0.0118,0.3137,0.5439,1.0,2.3522,1.2041,1.4914,0.4839,0.1522,0.7844,1.0
507,153.0,163.0,28527.0,28542.0,91.0,16.0,16.0,9860.0,103.0,118.0,1364.0,0.0,1.0,40.0,0.2243,0.3933,0.6667,0.0073,0.625,0.9375,1.0,1.959,1.0,1.1761,0.3333,-0.1535,0.266,1.0
508,271.0,291.0,1488866.0,1488885.0,204.0,38.0,22.0,23155.0,105.0,126.0,1362.0,0.0,1.0,40.0,0.3979,0.4632,0.95,0.0147,0.5263,0.8636,0.0,2.3096,1.301,1.2787,-0.05,-0.1132,0.6268,1.0
509,145.0,171.0,233467.0,233671.0,1994.0,214.0,220.0,236010.0,104.0,135.0,1394.0,0.0,1.0,220.0,0.20800000000000002,0.6241,0.1275,0.0187,0.1215,0.9273,1.0,3.2997,1.415,2.3096,0.8726,-0.0753,1.0,1.0
510,856.0,871.0,531684.0,531693.0,54.0,23.0,16.0,7145.0,125.0,143.0,1362.0,0.0,1.0,40.0,0.721,0.6,0.6,0.011000000000000001,0.6522,0.5625,0.0,1.7324,1.1761,0.9542,-0.4,0.0337,0.2469,1.0
511,825.0,834.0,640704.0,640724.0,126.0,16.0,20.0,14429.0,103.0,132.0,1364.0,0.0,1.0,100.0,0.7771,0.3,0.45,0.0066,0.5625,1.0,1.0,2.1004,0.9542,1.301,0.55,-0.1053,0.3068,1.0
512,159.0,172.0,7003.0,7020.0,126.0,21.0,29.0,23023.0,173.0,196.0,1353.0,0.0,1.0,100.0,0.235,0.4299,0.7647,0.0096,0.6191,0.5862,1.0,2.1004,1.1139,1.2305,0.2353,0.4275,0.3678,1.0
513,1613.0,1622.0,1752541.0,1752560.0,116.0,17.0,19.0,9105.0,65.0,94.0,1658.0,1.0,0.0,80.0,0.0434,0.3216,0.4737,0.0054,0.5294,1.0,1.0,2.0645,0.9542,1.2787,0.5263,-0.3868,0.2942,1.0
514,545.0,559.0,86815.0,86886.0,500.0,83.0,76.0,49038.0,86.0,110.0,1392.0,0.0,1.0,220.0,0.7831,0.49700000000000005,0.1972,0.0101,0.1687,0.9342,1.0,2.699,1.1461,1.8513,0.8028,-0.2338,0.9902,1.0
